student_id,first_name,last_name,email,gender,date_of_birth,major,enrollment_year,gpa,attendance_rate,participation_rate,financial_aid,first_generation,international_student,current_year,courses,grade_MATH101,grade_MATH201,grade_MATH301,grade_MATH401,grade_STAT101,grade_CS101,grade_CS201,grade_CS301,grade_CS401,grade_ECON101,grade_ECON201,grade_ECON301,grade_ART101,grade_ART201,grade_ART301,grade_HIST101,grade_ENG101,grade_CHEM101,grade_CHEM201,grade_CHEM301,grade_PHYS101,grade_ENG201,grade_ENG301,grade_PHYS201,grade_PHYS301,grade_HIST201,grade_HIST301,grade_POL101,grade_BUS101,grade_BUS201,grade_BUS301,grade_PSY101,grade_PSY201,grade_PSY301,grade_BIO101,grade_BIO201,grade_BIO301,avg_course_grade,risk_score,risk_category,gender_code,major_code
37808514,Arthur,Wheeler,ugolden@example.net,Other,2001-11-27,Economics,2020,2.623178942553265,0.9348049292661706,0.46860165666761616,True,False,False,4,"ECON101, ECON201, ECON301, MATH101, STAT101",59.14953713819331,,,,80.2773034097566,,,,,54.48729677141871,64.30258491068443,56.2327114365017,,,,,,,,,,,,,,,,,,,,,,,,,,62.889886733310945,0.6765666128653196,Medium,2,2
82101559,Matthew,Oneal,alexandriahayes@example.org,Other,2002-10-18,Economics,2022,3.1246824115640583,0.8100322348518862,0.1759853201497124,True,True,False,1,"ECON101, ECON201, ECON301, MATH101, STAT101",80.85452650902083,,,,77.3055162747875,,,,,66.74729084638878,73.51263303696165,68.30973155627142,,,,,,,,,,,,,,,,,,,,,,,,,,73.34593964468601,0.6219203008888684,Medium,2,2
46371350,Jonathan,Garrett,brobinson@example.org,Male,2001-05-23,Engineering,2019,3.610313283682427,0.8956519478475448,0.42983688416699617,False,True,False,4,"ENG101, ENG201, ENG301, MATH101, PHYS101",99.60714575305059,,,,,,,,,,,,,,,,94.21302158363267,,,,89.22614986659659,93.99577763414976,78.46155507569432,,,,,,,,,,,,,,,91.10072998262478,0.35121172533936657,Medium,0,5
41815623,Jennifer,Garcia,mliu@example.com,Female,2004-08-22,Business,2018,3.6174011012041487,0.7330477012704696,0.5554475768894783,True,False,True,4,"BUS101, BUS201, BUS301, ECON101, MATH101",91.95544884006334,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,82.13838978876458,94.35400132949744,91.04299720703266,,,,,,,91.8981674330716,0.372035733759304,Medium,1,8
66247453,Leslie,Duarte,charles95@example.net,Female,2006-04-27,Psychology,2022,2.874111624511373,0.6137274900988596,0.7196776720450031,True,False,False,2,"PSY101, PSY201, PSY301, STAT101, BIO101",,,,,58.86213028018287,,,,,,,,,,,,,,,,,,,,,,,,,,,60.73111799354262,76.47232596242065,63.840467539408934,81.16257670404086,,,68.21372369591919,0.6223015687567924,Medium,1,9
6481204,Megan,Martinez,dunlapmercedes@example.com,Other,2001-01-08,Art,2022,3.0333755836958525,0.5630831552557102,0.507239411787111,False,False,False,1,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,,,,75.23437625668227,60.33426419831018,64.18685109491415,62.807183220733236,69.04500134773973,,,,,,,,,,,,,,,,,,,,,66.32153522367591,0.6162769375875239,Medium,2,3
86971378,Ashley,Grimes,obarry@example.org,Female,2005-09-21,History,2020,2.907296439143582,0.9349631222679167,0.6413967894075925,False,False,False,4,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,,,,,,,70.63661127182048,73.9179460626788,,,,,,,,,85.97176405558345,76.23481439140276,73.1382487479214,,,,,,,,,,75.97987690588138,0.5283131297806737,Medium,1,7
61820618,Cameron,Parrish,chad17@example.org,Male,2001-04-08,History,2020,3.263581392051857,0.614467955075114,0.5395308837913072,False,False,False,1,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,,,,,,,90.37577965998679,71.08070718222531,,,,,,,,,74.21825428871462,66.3111692870626,70.8056631597056,,,,,,,,,,74.55831471553898,0.5023208798984615,Medium,0,7
23588709,Glenda,Murphy,sanchezraymond@example.com,Female,2006-09-10,Physics,2021,4.0,0.7655967511553438,0.6226141681519215,True,True,False,1,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",100.0,,,,,,,,,,,,,,,,,100.0,,,91.89587707894208,,,100.0,100.0,,,,,,,,,,,,,98.37917541578841,0.19579814102301257,Low,1,6
6732436,Maria,Combs,yglass@example.com,Male,1999-12-06,Psychology,2019,1.8551959146291017,0.8949666733597446,0.6944612544366205,True,True,False,3,"PSY101, PSY201, PSY301, STAT101, BIO101",,,,,28.195604774479197,,,,,,,,,,,,,,,,,,,,,,,,,,,45.14083006824114,43.20334249571038,73.80905776975791,40.774219091526746,,,46.22461083994308,1.000539381253112,High,0,9
2403079,Mary,Vance,mwilliams@example.org,Male,2002-12-10,Economics,2020,2.731595361220309,0.49033249050655947,0.8180722689378306,True,False,True,4,"ECON101, ECON201, ECON301, MATH101, STAT101",66.91704858611516,,,,73.76663849370465,,,,,62.4541113486426,58.13751487130128,77.84810615896733,,,,,,,,,,,,,,,,,,,,,,,,,,67.8246838917462,0.7466476545723424,High,0,2
3020578,Heather,White,myersalan@example.org,Male,2002-11-17,Chemistry,2019,4.0,0.27637169143678575,0.3447442424668983,True,False,False,3,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",88.66184260146049,,,,,,,,,,,,,,,,,95.75700659644036,96.99605007031079,100.0,100.0,,,,,,,,,,,,,,,,,96.28297985364233,0.3481396440755846,Medium,0,4
45495770,Richard,Murphy,michael50@example.net,Female,2003-02-19,Chemistry,2018,3.1900971476067124,0.47164839571746286,0.589161707528148,True,False,False,2,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",79.06259033087636,,,,,,,,,,,,,,,,,86.77987011892962,67.20012006753201,61.24723239712071,80.26347506463422,,,,,,,,,,,,,,,,,74.91065759581859,0.5646342807364466,Medium,1,4
1702945,Mike,Sellers,bullockmargaret@example.net,Male,2004-02-15,History,2020,2.852027207720298,0.45949333614633736,0.5782887752114974,True,False,False,4,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,,,,,,,83.46261117732378,59.257126454922016,,,,,,,,,59.99955326383005,57.82068557374037,55.142216826366536,,,,,,,,,,63.136438659236546,0.7056833610256801,High,0,7
11502256,Nancy,Daniel,zmurray@example.org,Male,2003-08-29,Business,2019,3.0357647613450047,0.3325281855251254,0.4805594908488149,True,False,False,2,"BUS101, BUS201, BUS301, ECON101, MATH101",78.23498301507178,,,,,,,,,75.66000613059494,,,,,,,,,,,,,,,,,,,82.53301743252186,60.23674109538732,99.18551341019695,,,,,,,79.17005221675457,0.6898237416346975,Medium,0,8
30923825,Scott,Conrad,torresjulia@example.net,Female,2003-10-19,English,2018,3.005331426438627,0.4902135211826727,0.5568387452263855,True,True,False,1,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,,,,77.8405115014226,,,72.08704657055526,77.81181707434622,,,,,67.12937807847756,88.1706427771927,,,,,,,,,,,,,,,76.60787920039886,0.6894356240244705,Medium,1,10
3288426,David,West,stevenbaker@example.org,Male,2006-09-26,Mathematics,2022,3.390917226417703,0.7629953209059014,0.7724732248042132,True,False,True,4,"MATH101, MATH201, MATH301, MATH401, STAT101",84.3243529012762,89.59748445357528,87.21305034136464,82.9034491622623,88.16439687729783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.44054674715524,0.41023986820030567,Medium,0,0
3399563,Andrea,Reyes,richardsonchristopher@example.net,Other,2003-12-24,Engineering,2021,3.333402177519057,0.6719407696800832,0.495022206555452,True,True,False,1,"ENG101, ENG201, ENG301, MATH101, PHYS101",86.79106060984799,,,,,,,,,,,,,,,,70.1615748555536,,,,90.64622593387784,97.49035146857618,55.323980568504496,,,,,,,,,,,,,,,80.08263868727201,0.5160524567772619,Medium,2,5
62611216,Scott,Barton,rushdiana@example.net,Other,2006-08-17,Biology,2022,2.7369128531911815,0.35083648497863174,0.29272461450537446,False,False,False,4,"BIO101, BIO201, BIO301, CHEM101, STAT101",,,,,62.618521951137765,,,,,,,,,,,,,72.75483083980173,,,,,,,,,,,,,,,,,62.942306459624895,62.44739348242534,62.40791516831412,64.63419358026076,0.841438990328863,High,2,11
36697700,Corey,Hobbs,james18@example.org,Male,2002-09-23,Chemistry,2022,2.8868338955424115,0.7500690376520731,0.6434962406040786,True,False,True,1,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",88.62378090821359,,,,,,,,,,,,,,,,,73.11739410134868,52.78610813418748,79.3237869305738,76.65103951576478,,,,,,,,,,,,,,,,,74.10042191801764,0.6415464823665978,Medium,0,4
62188768,Carla,Horton,danielle02@example.net,Other,2003-10-22,Physics,2022,2.475372041103377,0.5941486960998942,0.5199903170486717,False,False,False,2,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",59.382465034305476,,,,,,,,,,,,,,,,,60.83672669872961,,,67.87984926954465,,,69.25108967079332,57.92822764702179,,,,,,,,,,,,,63.055671664078965,0.8276085113189467,High,2,6
23322113,Raymond,Sanders,hernandezsamantha@example.com,Male,2002-04-04,Mathematics,2019,3.589685561415803,0.7891378577011053,0.6092975204572053,False,False,False,2,"MATH101, MATH201, MATH301, MATH401, STAT101",84.362164716301,100.0,98.88917969076067,92.3808398761678,87.95754856203554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.717946569053,0.3055249140319061,Medium,0,0
62874955,Diane,Adams,hbell@example.org,Female,2002-03-23,History,2020,2.77518052169965,0.6738922917082899,0.9229664633361779,True,False,False,4,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,,,,,,,74.98556794951186,75.78003111967774,,,,,,,,,66.70447420392972,68.98411972600914,57.81140077099916,,,,,,,,,,68.85311875402553,0.6031668111404175,Medium,1,7
79009716,Shane,Hill,kaneelizabeth@example.org,Other,2004-01-31,Chemistry,2021,3.3400243002127783,0.7498965273985965,0.8879440826239405,True,False,False,4,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",92.34894333157528,,,,,,,,,,,,,,,,,75.58930820374897,92.63853398820574,90.3593099655382,68.6421280236905,,,,,,,,,,,,,,,,,83.91564470255173,0.3614325051705216,Medium,2,4
79893369,Ryan,Stevenson,jwest@example.org,Other,2006-03-19,Psychology,2019,3.003682981077645,0.7354383274682865,0.5691278210667446,True,False,False,2,"PSY101, PSY201, PSY301, STAT101, BIO101",,,,,91.52603962449211,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0576047042564,72.70331393697612,81.32679867786149,73.05922488006678,,,77.13459636473058,0.5640697451151072,Medium,2,9
60426313,Michelle,Kramer,estesmichelle@example.net,Female,2006-06-16,Chemistry,2021,3.150153899313201,0.6097478501899536,0.5770372726079657,True,True,False,2,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",80.12811100320597,,,,,,,,,,,,,,,,,64.1340485905706,93.99783578227485,86.04344378749215,66.12660721352431,,,,,,,,,,,,,,,,,78.08600927541357,0.5916066306961405,Medium,1,4
29320723,Brent,Wheeler,tmyers@example.com,Female,2002-07-07,History,2018,3.0495239494145285,0.7069217203639612,0.5402113770081738,False,False,False,1,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,,,,,,,75.56778107835076,89.35139373963011,,,,,,,,,80.47722142500865,88.26041905002054,61.012413038142235,,,,,,,,,,78.93384566623047,0.5600716287233655,Medium,1,7
66783056,Jacob,Ramos,daviscasey@example.net,Female,1999-10-17,English,2018,3.4689245179603914,0.6197274467569956,0.8921739247853752,True,False,False,1,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,,,,86.45116497678025,,,75.9947875180721,74.61506070430255,,,,,93.19716045938158,85.05432915064621,,,,,,,,,,,,,,,83.06250056183653,0.34807717383166975,Medium,1,10
82417789,Billy,Gaines,maurice53@example.net,Female,2002-06-11,Engineering,2020,3.727744963243341,0.3645085608660833,0.6200052648666993,True,False,True,3,"ENG101, ENG201, ENG301, MATH101, PHYS101",100.0,,,,,,,,,,,,,,,,96.36865484609919,,,,94.61553442028955,88.21935668612429,82.95584729003949,,,,,,,,,,,,,,,92.43187864851049,0.42554839346949874,Medium,1,5
65543331,Jessica,Mcdonald,nicholas81@example.com,Female,1999-12-07,Art,2022,2.517746100767222,0.8070728874584814,0.73532802900632,True,True,False,3,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,,,,67.94250814676616,59.69962972427131,67.5825666827364,58.79000435746825,69.7050583601669,,,,,,,,,,,,,,,,,,,,,64.74395345428181,0.7537140876543028,High,1,3
14249767,James,Kelley,brittanymyers@example.com,Male,2001-05-02,Physics,2020,2.8291963658826806,0.8688870199421107,0.3285410972048857,False,False,False,1,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",85.71645034883089,,,,,,,,,,,,,,,,,81.66112366006517,,,79.45127115803649,,,63.246506690709126,80.43488005090147,,,,,,,,,,,,,78.10204638170862,0.6419471282233175,Medium,0,6
90826871,Matthew,Dudley,daniel77@example.com,Female,2006-10-03,Physics,2021,2.7012954443625334,0.5654913204926215,0.709223574860195,True,True,False,4,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",54.3072466589108,,,,,,,,,,,,,,,,,79.8622966308177,,,70.88838712077388,,,68.77664851499301,58.3264477712321,,,,,,,,,,,,,66.4322053393455,0.7579897111351612,High,1,6
90964256,Hannah,Mcintosh,sanchezstephen@example.net,Other,2000-03-25,Mathematics,2021,4.0,0.6237938557580031,0.6616977334781063,False,True,False,2,"MATH101, MATH201, MATH301, MATH401, STAT101",76.95309563774526,100.0,100.0,96.59870393947153,97.41937889799284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.19423569504193,0.23052229657697781,Low,2,0
86971237,Allison,Smith,jenniferroy@example.com,Female,2003-10-24,Economics,2018,3.370797711489597,0.8968326872609689,0.7213714624825147,False,False,False,3,"ECON101, ECON201, ECON301, MATH101, STAT101",77.16202732286145,,,,73.25665059297847,,,,,80.32307516895952,80.32257184691578,74.85182140856801,,,,,,,,,,,,,,,,,,,,,,,,,,77.18322926805664,0.33835681672936757,Medium,1,2
92909990,Maurice,Smith,brianbell@example.net,Female,2003-10-22,Business,2022,2.949002796503215,0.40757730886061655,0.9354234556613702,True,False,False,1,"BUS101, BUS201, BUS301, ECON101, MATH101",62.54943546477496,,,,,,,,,57.54548067301439,,,,,,,,,,,,,,,,,,,72.80677567780997,57.47460802283388,69.41058967270087,,,,,,,63.95737790222681,0.611040997608255,Medium,1,8
79931143,Erik,Smith,henryariana@example.org,Female,2002-06-23,Engineering,2021,2.829179688946084,0.7984847320830168,0.8806631871463657,True,True,False,3,"ENG101, ENG201, ENG301, MATH101, PHYS101",74.58137501936243,,,,,,,,,,,,,,,,80.22798771591509,,,,48.09078468560632,80.71451003249702,74.06799292885957,,,,,,,,,,,,,,,71.53653007644809,0.6026500673673882,Medium,1,5
90526644,Daniel,Higgins,matthew69@example.org,Other,2004-09-03,Biology,2020,3.959015467785625,0.7755688367444454,0.6935129656219039,True,True,False,2,"BIO101, BIO201, BIO301, CHEM101, STAT101",,,,,100.0,,,,,,,,,,,,,91.17380568916168,,,,,,,,,,,,,,,,,88.66879933254657,89.12667742541356,98.8770817155712,93.56927283253859,0.19502056873803564,Low,2,11
75614189,Melissa,Stevens,zunigaisaac@example.com,Other,2005-11-06,Biology,2022,2.271125368148853,0.7879332795347325,0.5660457851945362,True,False,False,1,"BIO101, BIO201, BIO301, CHEM101, STAT101",,,,,69.42452256396658,,,,,,,,,,,,,50.300658977438125,,,,,,,,,,,,,,,,,70.83933827848173,42.72418358267166,66.17229969236746,59.892200618985115,0.8419607118411319,High,2,11
59111675,Dana,Dunn,lisagarcia@example.com,Male,2005-01-07,Biology,2018,3.441245990311863,0.7471240970517617,0.538999601033501,False,False,False,4,"BIO101, BIO201, BIO301, CHEM101, STAT101",,,,,94.78449451204875,,,,,,,,,,,,,60.44732315946116,,,,,,,,,,,,,,,,,90.58644489875105,100.0,88.30923020225886,86.82549855450397,0.3915644545530261,Medium,0,11
11983557,Kyle,Hughes,johnlewis@example.org,Male,2005-09-28,History,2018,3.2723062554782323,0.9027825628680949,0.7166922880851156,False,False,False,1,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,,,,,,,82.02139842202953,74.19819576408803,,,,,,,,,81.8473423261261,72.23315022730878,100.0,,,,,,,,,,82.06001734791047,0.37690427133125554,Medium,0,7
75334486,Chelsea,Carr,dillonphillips@example.net,Male,2006-12-22,Mathematics,2022,2.8098703103022538,0.9307863324967386,0.6659793052060888,False,False,False,1,"MATH101, MATH201, MATH301, MATH401, STAT101",72.22989692398144,97.85124089493436,74.92177732475996,75.80320666995729,82.49198603447199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.65962156962101,0.5636201150888591,Medium,0,0
61764817,James,Wong,craigshawn@example.com,Other,2000-05-07,Computer Science,2021,2.0667125381716693,0.6679918101796002,0.5557594920597038,True,True,False,1,"CS101, CS201, CS301, CS401, MATH101",65.20749254024234,,,,,55.55952356250944,62.74309895937395,51.9887120239928,46.12942994435561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.325651406094835,1.0117655432655115,High,2,1
37177588,Tiffany,Morris,michaelfleming@example.org,Male,1999-11-17,Business,2019,3.1636426158160162,0.5679424423323789,0.7665374652648332,True,False,False,4,"BUS101, BUS201, BUS301, ECON101, MATH101",70.38509604290816,,,,,,,,,85.68399091064074,,,,,,,,,,,,,,,,,,,73.64045146659596,75.96724239980303,71.80881305707668,,,,,,,75.49711877540491,0.5108527279209132,Medium,0,8
64655978,Jason,Zavala,gsanchez@example.org,Other,2000-07-02,English,2022,3.526450577361709,0.6055590627652301,0.5209531353085968,False,True,False,4,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,,,,96.72142602544884,,,82.71097898206816,92.62980933392095,,,,,85.13425167556717,81.71740680243518,,,,,,,,,,,,,,,87.78277456388807,0.453561423164028,Medium,2,10
12001273,Mary,Sloan,brian51@example.org,Male,2002-02-11,Mathematics,2020,2.318247199871178,0.6074259092268102,0.3731192228612076,True,False,False,4,"MATH101, MATH201, MATH301, MATH401, STAT101",72.82462151550217,51.108227495970084,40.47547563013164,62.180233768900834,72.05859946908866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.72943157591868,0.9158495027112441,High,0,0
57939182,Donna,Anderson,taylorstephanie@example.org,Other,2004-01-11,Engineering,2020,2.3176277192216697,0.6048513138389473,0.5493988470692531,True,True,False,2,"ENG101, ENG201, ENG301, MATH101, PHYS101",58.81220139602492,,,,,,,,,,,,,,,,59.468823801307785,,,,48.26342128484523,75.66978857139407,53.33192848069284,,,,,,,,,,,,,,,59.10923270685296,0.9316137487457974,High,2,5
42875837,Robert,Zimmerman,smitherica@example.com,Female,2003-11-22,English,2019,2.7461785655821656,0.7764975515144098,0.4455345899297534,False,False,False,1,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,,,,87.3859860759967,,,76.34798806601896,57.32972813575993,,,,,76.51654947459834,71.07776618092716,,,,,,,,,,,,,,,73.73160358666021,0.6794723903268601,Medium,1,10
31735446,Kimberly,Thompson,roger01@example.com,Other,2006-02-16,Art,2018,4.0,0.4919429788045733,0.6927615135384642,False,False,False,4,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,,,,100.0,100.0,98.23379499958884,100.0,100.0,,,,,,,,,,,,,,,,,,,,,99.64675899991776,0.2138648036509352,Low,2,3
95853563,Heather,Hale,austinmichael@example.org,Male,2001-08-24,Art,2019,3.9030060066930896,0.5387286978181102,0.8610034577071088,True,False,False,3,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,,,,100.0,94.40744945305423,100.0,84.11426153425086,100.0,,,,,,,,,,,,,,,,,,,,,95.70434219746102,0.20497829643590934,Low,0,3
83456724,Michael,Bryant,alexandercarlos@example.net,Male,2004-01-24,Mathematics,2020,3.1217964728686654,0.7199550806969224,0.30310910265722046,True,False,False,2,"MATH101, MATH201, MATH301, MATH401, STAT101",86.07109653958443,78.60021020677851,100.0,79.03078710118464,67.96630186028305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.33367914156614,0.5746730661120131,Medium,0,0
97416458,Julie,Smith,timothybrown@example.net,Female,2002-05-20,History,2022,2.2520900888822677,0.8165588965295472,0.4370428604013311,False,True,False,3,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,,,,,,,55.21313416668518,68.66352750713465,,,,,,,,,48.19654766340854,77.39093988012675,68.49015839402054,,,,,,,,,,63.590861522275134,0.9167877234079626,High,1,7
10301882,Tammy,Reyes,martineztimothy@example.com,Male,2001-03-12,Chemistry,2020,3.184920321262133,0.701990474921762,0.5031456101846655,False,False,False,2,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",88.58554579250205,,,,,,,,,,,,,,,,,82.00550030190368,73.90034131963162,96.97263986259661,80.01909469939906,,,,,,,,,,,,,,,,,84.29662439520659,0.5148056069816852,Medium,0,4
47545704,Lori,Gonzalez,gschwartz@example.com,Male,2006-08-18,Economics,2020,3.9871381638435635,0.845879099050817,0.6400550786860423,True,False,False,2,"ECON101, ECON201, ECON301, MATH101, STAT101",99.02249397491894,,,,100.0,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,99.80449879498379,0.12336998901012106,Low,0,2
74980302,Lisa,Caldwell,grobbins@example.org,Other,2004-09-07,English,2021,3.4752688222041255,0.5778411090739755,0.4987526134161962,False,False,False,1,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,,,,84.56372133091793,,,68.85382274065621,89.84329233320608,,,,,98.52384103424825,77.68879311972879,,,,,,,,,,,,,,,83.89469411175145,0.4367896157129179,Medium,2,10
64317959,Valerie,Schultz,jason43@example.org,Other,1999-08-29,Biology,2018,3.4385196243620113,0.899358301203686,0.7943913736498203,True,False,False,3,"BIO101, BIO201, BIO301, CHEM101, STAT101",,,,,80.73822611680175,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,68.8168759223099,88.01269606253548,80.92117487561198,83.69779459545182,0.29590638516412565,Low,2,11
56241525,Tara,Whitehead,patrickwilliams@example.com,Female,2001-08-22,English,2019,2.583908802857855,0.962396185610431,0.36552171271837075,True,False,False,2,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,,,,71.11445855618987,,,70.35693432346348,71.88426887580597,,,,,80.26078617933818,71.84814453868455,,,,,,,,,,,,,,,73.0929184946964,0.7046132806300545,High,1,10
